Date,AMZN,GE,GOOGL,HSY,MMM,MSFT,SHY
2015-12-27,33.79449844360352,132.66770935058594,38.75999450683594,72.02340698242188,91.82737731933594,48.83930206298828,72.18083953857422
2016-01-03,30.352500915527344,121.16846466064452,36.41350173950195,68.51380157470703,85.6401138305664,46.066349029541016,72.35198974609375
2016-01-10,28.50900077819824,121.33881378173828,35.39618682861328,67.22291564941406,84.54287719726562,44.8867301940918,72.50598907470703
2016-01-17,29.819000244140625,120.27407836914062,37.13836669921875,68.78004455566406,85.048828125,46.03113555908203,72.51453399658203
2016-01-24,29.350000381469727,123.9367904663086,37.93000030517578,71.0875015258789,92.0468292236328,48.495975494384766,72.65142059326172
2016-01-31,25.10650062561035,121.55176544189452,35.06089782714844,70.75669860839844,93.552490234375,44.15608596801758,72.68566131591797
2016-02-07,25.35400009155273,120.3592529296875,35.216835021972656,72.37031555175781,93.8511962890625,44.45538330078125,72.76701354980469
2016-02-14,26.7450008392334,123.5960693359375,35.9750862121582,73.44336700439453,96.05809020996094,45.61738204956055,72.7327651977539
2016-02-21,27.761499404907227,125.2144546508789,36.11208724975586,73.11257934570312,97.175537109375,45.48386764526367,72.68995666503906
2016-02-28,28.756999969482425,130.76759338378906,36.37912368774414,75.66625213623047,98.28073120117188,46.1311149597168,72.56153106689453
2016-03-06,28.480499267578125,130.25238037109375,37.108978271484375,75.292724609375,99.39202117919922,47.053199768066406,72.49891662597656
2016-03-13,27.60400009155273,132.7423858642578,37.634071350097656,73.87977600097656,101.5102767944336,47.425575256347656,72.67877960205078
2016-03-20,29.147499084472656,133.55813598632812,37.60567855834961,73.1407699584961,100.97611236572266,48.06393432617188,72.63595581054688
2016-03-27,29.924999237060547,137.0784454345703,38.34450149536133,76.09661102294922,102.86107635498048,49.26975631713867,72.74734497070312
2016-04-03,29.729999542236328,132.1842803955078,37.83633804321289,74.55374908447266,102.3084487915039,48.25014114379883,72.88526153564453
2016-04-10,31.29450035095215,133.2146453857422,38.859134674072266,75.93421936035156,103.62853240966795,49.34068298339844,72.8766860961914
2016-04-17,31.024999618530277,132.05555725097656,36.7552604675293,73.53058624267578,103.55482482910156,45.909446716308594,72.77386474609375
2016-04-24,32.97949981689453,132.01258850097656,35.26616287231445,75.60938262939453,102.76895904541016,44.21599960327149,72.85952758789062
2016-05-01,33.6974983215332,129.3079376220703,36.12803268432617,74.39131927490234,103.69608306884766,44.67704772949219,72.86813354492188
2016-05-08,35.49599838256836,127.24725341796876,36.110599517822266,75.06533813476562,103.34609985351562,45.28881454467773,72.90158081054688
2016-05-15,35.13999938964844,126.90380859375,35.95515823364258,73.709228515625,101.31382751464844,44.88097381591797,72.75580596923828
2016-05-22,35.61199951171875,129.3079376220703,37.2449836730957,75.19526672363281,104.38655853271484,46.71268844604492,72.73866271972656
2016-05-29,36.277000427246094,128.53515625,36.66010284423828,76.41691589355469,104.07135772705078,46.2394905090332,72.85870361328125
2016-06-05,35.89550018310547,128.9644775390625,36.52708435058594,78.78707122802734,104.1826171875,45.96269607543945,72.97974395751953
2016-06-12,35.31949996948242,131.36865234375,35.0853157043457,79.36735534667969,104.41747283935548,44.75738525390625,73.05693817138672
2016-06-19,34.948001861572266,128.98980712890625,34.136253356933594,80.0702133178711,104.52871704101562,44.48954391479492,73.13419342041016
2016-06-26,36.28400039672852,136.21365356445312,35.38423156738281,91.4959945678711,108.49671173095705,45.6770133972168,73.19422912597656
2016-07-03,37.29050064086914,139.28482055664062,35.759368896484375,90.47435760498048,109.47333526611328,46.69481658935547,73.20281219482422
2016-07-10,36.77199935913086,142.22622680664062,36.64865112304688,90.4416732788086,112.11865234375,47.944786071777344,73.03968811035156
2016-07-17,37.24300003051758,138.67921447753906,37.82687377929688,89.86138153076172,111.52530670166016,50.50719833374024,73.08267211914062
2016-07-24,37.94049835205078,134.69967651367188,39.4240837097168,90.5233917236328,110.23970794677734,50.60540771484375,73.17705535888672
2016-07-31,38.29899978637695,135.3052215576172,40.20076751708984,91.25079345703124,110.36951446533205,51.74822616577149,73.03968811035156
2016-08-07,38.62799835205078,135.1322021484375,40.20674514770508,91.1036605834961,111.42024230957033,51.73036575317383,73.11776733398438
2016-08-14,37.865501403808594,135.17547607421875,39.83808135986328,92.86087036132812,111.0123062133789,51.44465637207031,73.05765533447266
2016-08-21,38.45000076293945,135.0889434814453,39.51774597167969,90.6214828491211,111.57965850830078,52.13364028930664,72.96316528320312
2016-08-28,38.62200164794922,135.3485107421875,39.69958114624024,81.5999755859375,112.45035552978516,51.81021881103516,72.9975357055664
2016-09-04,38.00699996948242,130.24435424804688,39.28160095214844,79.03612518310547,109.23499298095705,50.49856185913086,73.01471710205078
2016-09-11,38.92599868774414,128.38429260253906,39.7543830871582,78.4609146118164,108.87425994873048,51.43289566040039,73.08345794677734
2016-09-18,40.28749847412109,130.30172729492188,40.60082244873047,78.76495361328125,110.32337188720705,51.59459686279297,73.09205627441406
2016-09-25,41.865501403808594,129.12469482421875,40.05778503417969,78.55951690673828,109.6019287109375,51.74734115600586,73.10066223144531
2016-10-02,41.97150039672852,126.7706298828125,39.890892028808594,78.23902893066406,106.55449676513672,51.927005767822266,72.97171020507812
2016-10-09,41.14799880981445,125.9423599243164,40.08468627929688,79.2415542602539,105.93257904052734,51.58562469482422,72.97940063476562
2016-10-16,40.949501037597656,126.33472442626952,41.05417251586914,78.36228942871094,105.41636657714844,53.59801864624024,73.0481948852539
2016-10-23,38.81600189208984,127.38094329833984,40.829986572265625,84.14745330810547,103.09657287597656,53.78667831420898,73.01377868652344
2016-10-30,37.75249862670898,123.9806137084961,38.91393280029297,82.17523956298828,103.53816223144533,52.74455261230469,73.09980773925781
2016-11-06,36.95050048828125,133.87643432617188,38.448123931884766,79.91539764404297,108.8867416381836,53.0230598449707,72.91993713378906
2016-11-13,38.007999420166016,133.7019805908203,38.65835952758789,80.9919204711914,107.56824493408205,54.21790313720703,72.77364349365234
2016-11-20,39.01850128173828,137.0587615966797,38.87059020996094,80.30984497070312,108.5896453857422,54.74698257446289,72.69619750976562
2016-11-27,37.016998291015625,136.622802734375,38.084938049316406,80.27908325195312,107.9261703491211,53.58927917480469,72.72203063964844
2016-12-04,38.43299865722656,138.54095458984375,40.32630920410156,82.94181823730469,111.7191925048828,56.049407958984375,72.7564926147461
2016-12-11,37.88850021362305,138.41012573242188,40.34574890136719,83.65301513671875,111.0682373046875,56.34788513183594,72.58426666259766
2016-12-18,38.02949905395508,138.9768829345703,40.24411010742188,85.68727111816406,111.8819351196289,57.19807815551758,72.6272964477539
2016-12-25,37.493499755859375,138.79302978515625,39.47938537597656,85.53012084960938,111.76925659179688,56.203163146972656,72.77464294433594
2017-01-01,39.79949951171875,138.83692932128906,41.11146926879883,86.42321014404297,111.5564422607422,56.83629608154297,72.72295379638672
2017-01-08,40.85699844360352,137.7388458251953,41.39693069458008,86.70438385009766,111.03069305419922,56.70966720581055,72.78324127197266
2017-01-15,40.416500091552734,134.0933837890625,41.258934020996094,87.2997817993164,111.7191925048828,56.745849609375,72.78324127197266
2017-01-22,41.78850173950195,131.80943298339844,42.0988883972168,87.25017547607422,111.08702087402344,59.495384216308594,72.83494567871094
2017-01-29,40.5099983215332,130.44781494140625,40.85838317871094,88.46577453613281,109.55979919433594,57.596038818359375,72.78324127197266
2017-02-05,41.37300109863281,130.5356903076172,41.59172821044922,88.99502563476562,112.03843688964844,57.88546371459961,72.88756561279297
2017-02-12,42.25350189208984,133.39056396484375,42.17461013793945,88.68900299072266,114.51074981689452,58.44622421264648,72.87891387939453
2017-02-19,42.262001037597656,132.60003662109375,42.23738479614258,90.05348205566406,118.0662841796875,58.80055618286133,72.97373962402344
2017-02-26,42.49399948120117,133.34774780273438,42.30065536499024,90.3698501586914,119.26323699951172,58.4638786315918,72.71508026123047
2017-03-05,42.62300109863281,134.0560760498047,42.91493225097656,90.59439849853516,120.46021270751952,59.082637786865234,72.7270736694336
2017-03-12,42.615501403808594,132.2852020263672,43.4609489440918,90.6609115600586,121.1847152709961,59.02804565429688,72.80470275878906
2017-03-19,42.28049850463867,131.57681274414062,41.60617065429688,89.80431365966797,120.64922332763672,59.12814331054688,72.8996353149414
2017-03-26,44.32699966430664,131.93104553222656,42.23688888549805,90.86052703857422,120.53581237792967,59.92888641357422,72.92549896240234
2017-04-02,44.74399948120117,132.77220153808594,41.952919006347656,91.08507537841795,119.69161987304688,59.76511764526367,72.8392333984375
2017-04-09,44.23350143432617,130.8684844970703,41.85726547241211,89.98725891113281,118.8474349975586,59.100830078125,73.0792007446289
2017-04-16,44.92649841308594,130.82423400878906,42.79237365722656,89.32194519042969,120.64290618896484,60.42026519775391,73.1223373413086
2017-04-23,46.2495002746582,128.344970703125,46.05903244018555,89.98725891113281,123.37075805664062,62.29475784301758,73.06196594238281
2017-04-30,46.70750045776367,129.3632354736328,47.34238052368164,89.44669342041016,125.6198501586914,62.78610610961914,72.94969177246094
2017-05-07,48.067501068115234,125.15736389160156,47.584503173828125,89.04747772216797,123.83698272705078,62.22195816040039,73.04634857177734
2017-05-14,47.992000579833984,124.1833953857422,47.560089111328125,93.13101959228516,123.35183715820312,61.59408187866211,73.09821319580078
2017-05-21,49.78900146484375,121.52706909179688,49.48411560058594,96.44107818603516,127.17496490478516,64.02455139160156,73.08094787597656
2017-05-28,50.33649826049805,123.43075561523438,49.626102447509766,96.90560913085938,130.9964599609375,65.67184448242188,73.09821319580078
2017-06-04,48.91550064086914,123.69636535644533,48.33079528808594,95.35015106201172,131.1422576904297,64.35401916503906,73.04975128173828
2017-06-11,49.385501861572266,128.38922119140625,47.75787353515625,93.51874542236328,135.14117431640625,64.0611572265625,73.0843505859375
2017-06-18,50.1870002746582,123.0879898071289,49.12641143798828,91.82949829101562,134.9257354736328,65.16851043701172,73.11031341552734
2017-06-25,48.400001525878906,120.58783721923828,46.31610107421875,89.78904724121094,131.94073486328125,63.08194351196289,73.05841064453125
2017-07-02,48.9379997253418,116.7483139038086,46.8705940246582,88.5680923461914,132.82806396484375,63.56697463989258,72.98060607910156
2017-07-09,50.09049987792969,119.5609893798828,48.669071197509766,88.20015716552734,134.20957946777344,66.60530853271484,73.1337661743164
2017-07-16,51.28350067138672,115.67683410644533,49.51251602172852,88.96949005126953,133.822998046875,67.52960205078125,73.19430541992188
2017-07-23,51.00199890136719,113.9802703857422,47.74342346191406,88.70189666748047,126.5728988647461,66.84326171875,73.20294952392578
2017-07-30,49.37900161743164,115.09644317626952,47.11869430541992,87.69003295898438,131.5985565185547,66.5137939453125,73.12506866455078
2017-08-06,48.39950180053711,112.50697326660156,46.33652877807617,87.97437286376953,130.54022216796875,66.34906005859375,73.3250961303711
2017-08-13,47.92350006103516,109.60499572753906,46.14173126220703,89.76394653320312,128.98744201660156,66.33990478515625,73.28179931640625
2017-08-20,47.26300048828125,109.337158203125,46.3569564819336,87.94091033935547,128.1002197265625,66.99698638916016,73.31641387939453
2017-08-27,48.91249847412109,112.2391128540039,47.42757034301758,88.858154296875,129.74853515625,68.02739715576172,73.26445007324219
2017-09-03,48.29499816894531,106.34589385986328,46.90048599243164,90.99525451660156,131.10617065429688,68.0641860961914,73.41344451904297
2017-09-10,49.339500427246094,106.83699798583984,46.59558868408203,92.97251892089844,135.9886016845703,69.2878646850586,73.29212188720703
2017-09-17,47.755001068115234,112.14307403564452,46.99264907836914,89.59016418457031,134.33775329589844,68.45980834960938,73.19676208496094
2017-09-24,48.067501068115234,109.03173828125,48.51014709472656,91.8534927368164,133.78964233398438,68.53340911865234,73.20542907714844
2017-10-01,49.479000091552734,109.97869873046876,49.50254821777344,91.41596221923828,138.00917053222656,69.92268371582031,73.11009979248047
2017-10-08,50.14699935913086,103.62074279785156,50.21148300170898,92.61071014404295,138.77406311035156,71.29352569580078,73.21672821044922
2017-10-15,49.14550018310547,107.45353698730467,50.07198715209961,91.7272491455078,141.0686798095703,72.5079574584961,73.12995910644531
2017-10-22,55.04750061035156,93.74568176269533,51.49681854248047,87.57083892822266,149.62255859375,77.10816192626953,73.14728546142578
2017-10-29,55.58000183105469,90.81471252441406,52.309871673583984,89.11898803710938,148.01632690429688,77.41175079345703,73.03449249267578
2017-11-05,56.26750183105469,92.39291381835938,52.01892852783203,91.37389373779295,144.97592163085938,77.16336822509766,73.06742095947266
2017-11-12,56.49399948120117,82.11200714111328,51.607418060302734,91.7945785522461,146.19337463378906,75.81089782714844,73.01531982421875
2017-11-19,59.29999923706055,82.0218276977539,52.63519287109375,90.4062957763672,147.4809112548828,76.98684692382812,73.03269958496094
2017-11-26,58.11750030517578,80.62397766113281,51.06837844848633,93.96145629882812,154.48367309570312,77.91148376464844,72.928466796875
2017-12-03,58.09999847412109,79.8574447631836,52.27947998046875,95.81511688232422,152.54908752441406,77.81901550292969,72.98837280273438
2017-12-10,58.95700073242188,80.35345458984375,53.406394958496094,96.61076354980467,152.46571350097656,80.30635833740234,72.97101593017578
2017-12-17,58.417999267578125,78.9104995727539,53.24996566772461,97.29635620117188,150.37094116210938,79.06732177734375,72.83194732666016
2017-12-24,58.4734992980957,78.68504333496094,52.47975540161133,96.07752227783205,150.78091430664062,79.0950698852539,72.96585845947266
2017-12-31,61.45700073242188,84.17724609375,55.31398391723633,95.61196899414062,154.11212158203125,81.54537963867188,72.90492248535156
2018-01-07,65.26000213623047,85.1761245727539,56.32830429077149,92.48867797851562,156.6105194091797,82.84915924072266,72.8700942993164
2018-01-14,64.72899627685547,73.82537078857422,56.968482971191406,92.57330322265624,158.98716735839844,83.21902465820312,72.84400177001953
2018-01-21,70.10250091552734,73.2351303100586,59.16352462768555,94.01222229003906,165.6815948486328,86.9731216430664,72.7743911743164
2018-01-28,71.49749755859375,71.0103530883789,55.75787353515625,87.1562271118164,157.0589599609375,84.8648910522461,72.6612548828125
2018-02-04,66.9800033569336,67.8321762084961,52.124542236328125,84.3630142211914,144.27232360839844,81.53614807128906,72.83192443847656
2018-02-11,72.43450164794922,68.33159637451172,54.57715225219727,85.24330139160156,151.6137237548828,85.06834411621094,72.68383026123047
2018-02-18,75.0,65.78900909423828,56.20076751708984,82.06073760986328,152.73329162597656,87.38166809082031,72.70997619628906
2018-02-25,75.01249694824219,64.63965606689453,54.01120376586914,84.25048828125,148.44808959960938,86.4433822631836,72.67509460449219
2018-03-04,78.94450378417969,68.3935317993164,57.83235168457031,85.5201644897461,155.52349853515625,89.68560028076172,72.71520233154297
2018-03-11,78.58399963378906,65.50944519042969,56.5161247253418,86.08258819580078,152.86215209960938,87.88333892822266,72.732666015625
2018-03-18,74.77799987792969,59.83290100097656,51.14210510253906,81.85596466064453,138.7758026123047,80.99015808105469,72.81109619140625
2018-03-25,72.36699676513672,61.70982360839844,51.66969299316406,84.3271484375,141.4564208984375,84.78974914550781,72.86343383789062
2018-04-01,70.2614974975586,59.787105560302734,50.31510543823242,84.23340606689453,136.77175903320312,83.82360076904297,72.8023910522461
2018-04-08,71.53949737548828,61.755592346191406,51.614891052246094,81.77075958251953,138.8788604736328,86.47126007080078,72.77961730957031
2018-04-15,76.37449645996094,66.5623779296875,53.67143630981445,78.80533599853516,140.31588745117188,88.25495147705078,72.68360900878906
2018-04-22,78.63099670410156,65.82991027832031,51.3862190246582,79.572265625,126.37773895263672,89.01671600341797,72.71852111816406
2018-04-29,79.04750061035156,64.54811096191406,52.36018753051758,78.20885467529297,128.46556091308594,88.40355682373047,72.62252044677734
2018-05-06,80.14550018310547,66.83702850341797,54.96973037719727,78.78831481933594,132.2030487060547,90.7632293701172,72.68621063232422
2018-05-13,78.71849822998047,68.53087615966797,53.288822174072266,77.96170806884766,128.2078094482422,89.51837158203125,72.69491577148438
2018-05-20,80.50749969482422,66.97440338134766,54.00821304321289,78.421875,129.1300811767578,91.7724380493164,72.86100769042969
2018-05-27,82.0770034790039,64.54811096191406,56.545021057128906,77.25080871582031,129.493408203125,94.0396728515625,72.78235626220703
2018-06-03,84.19950103759766,63.76988220214844,56.43093490600586,78.76129913330078,134.03501892089844,94.82342529296876,72.9011459350586
2018-06-10,85.79850006103516,60.88579940795898,57.75413513183594,80.6751937866211,132.98391723632812,93.4238739013672,72.86615753173828
2018-06-17,85.78350067138672,60.27158737182617,58.253326416015625,79.53372192382812,127.48859405517578,93.68512725830078,72.92742156982422
2018-06-24,84.98999786376953,62.85795974731445,56.25556564331055,79.86844635009766,127.63135528564452,92.00569915771484,72.9799575805664
2018-07-01,85.53150177001953,63.96638488769531,57.54539489746094,82.0054931640625,128.11148071289062,94.38491821289062,72.89237976074219
2018-07-08,90.65149688720705,64.151123046875,60.00348663330078,80.66661071777344,130.5250244140625,98.36894989013672,72.98867797851562
2018-07-15,90.68499755859376,60.59486770629883,59.67766571044922,78.89006042480469,131.02455139160156,99.15266418457033,72.98867797851562
2018-07-22,90.8635025024414,60.31776809692383,62.41822814941406,83.24136352539062,134.57347106933594,100.46824645996094,72.93611145019531
2018-07-29,91.16449737548828,60.68723678588867,61.68439102172852,85.1037826538086,134.48912048339844,100.80412292480467,72.87471771240234
2018-08-05,94.31500244140624,58.97838973999024,62.399295806884766,83.85071563720703,131.03103637695312,101.69982147216795,73.10995483398438
2018-08-12,94.11100006103516,56.80769729614258,60.57291793823242,87.09488677978516,132.85415649414062,100.37492370605467,73.13633728027344
2018-08-19,95.26950073242188,57.731388092041016,61.61414337158203,85.62728118896484,133.19151306152344,101.52922821044922,73.18025970458984
2018-08-26,100.635498046875,59.76354217529297,61.36753463745117,86.89710998535156,137.76148986816406,105.21012878417967,73.18903350830078
2018-09-02,97.60350036621094,57.26954650878906,58.66683197021485,89.59429168701172,138.8391876220703,101.35126495361328,73.0046157836914
2018-09-09,98.5094985961914,58.56272888183594,58.686256408691406,91.6085205078125,135.77597045898438,106.18419647216795,73.0667724609375
2018-09-16,95.75050354003906,56.74302673339844,58.39431381225586,89.81903839111328,141.29505920410156,107.01778411865234,73.0315933227539
2018-09-23,100.1500015258789,52.63999557495117,60.13600540161133,88.17656707763672,137.62435913085938,107.12083435058594,73.0843505859375
2018-09-30,94.48249816894533,61.452178955078125,58.18058776855469,90.24263763427734,139.244140625,105.02278137207033,72.90841674804688
2018-10-07,89.43049621582031,57.44240188598633,55.82463073730469,89.39545440673828,129.47311401367188,102.62508392333984,73.08171844482422
2018-10-14,88.20149993896484,58.56139755249024,55.05940246582031,92.13585662841795,130.53121948242188,101.77275848388672,73.08171844482422
2018-10-21,82.1405029296875,52.686614990234375,53.99177551269531,88.62606048583984,120.79930877685548,100.18049621582033,73.24027252197266
2018-10-28,83.27649688720703,43.314937591552734,53.38098907470703,91.4961395263672,125.93301391601562,99.43118286132812,73.02007293701172
2018-11-04,85.62149810791016,40.004520416259766,53.656494140625,93.86481475830078,131.34759521484375,102.62508392333984,73.15740203857422
2018-11-11,79.67050170898438,37.39350891113281,53.2205696105957,94.35755157470705,136.5074920654297,101.42620086669922,73.36044311523438
2018-11-18,75.10299682617188,35.29536819458008,51.318965911865234,91.81598663330078,128.5390625,96.95411682128906,73.38688659667969
2018-11-25,84.50849914550781,34.968994140625,55.28209686279297,94.25080871582033,136.72947692871094,104.3101043701172,73.47513580322266
2018-12-02,81.45649719238281,32.68435287475586,52.139984130859375,93.24127197265624,130.36380004882812,98.60026550292967,73.49281311035156
2018-12-09,79.59549713134766,33.103973388671875,52.39556121826172,93.8765640258789,128.95657348632812,99.73847198486328,73.65373992919922
2018-12-16,68.87249755859375,33.337093353271484,49.38348388671875,92.17083740234376,120.83512115478516,92.40129089355467,73.72445678710938
2018-12-23,73.9010009765625,35.06377029418945,52.14496994018555,92.51023864746094,124.5308837890625,94.4331283569336,74.00688934326172
2018-12-30,78.76950073242188,38.425418853759766,53.708797454833984,92.31877136230467,125.81322479248048,95.88174438476562,74.03343963623047
2019-01-06,82.02799987792969,41.74037170410156,53.03125762939453,92.76260375976562,126.3984603881836,96.70013427734376,74.02459716796875
2019-01-13,84.80999755859375,42.3006477355957,55.16502380371094,94.11153411865234,128.79876708984375,101.31879425048828,73.9626235961914
2019-01-20,83.52850341796875,42.76753616333008,54.87656784057617,90.76969909667967,128.82505798339844,100.81082153320312,74.01570892333984
2019-01-27,81.3115005493164,47.57656097412109,55.728981018066406,91.18742370605467,130.96885681152344,96.6812973022461,73.99803161621094
2019-02-03,79.41100311279297,45.8023567199707,54.9199104309082,94.35523223876952,131.40286254882812,99.39982604980467,74.24776458740234
2019-02-10,80.39749908447266,47.10966491699219,55.779296875,95.1645736694336,137.34762573242188,101.7985382080078,74.22116088867188
2019-02-17,81.5780029296875,47.48317337036133,55.62635040283203,95.9217300415039,138.6216583251953,104.38536071777344,74.29212951660156
2019-02-24,83.58650207519531,49.86806869506836,57.21857833862305,98.3123016357422,137.3900604248047,106.30481719970705,74.09697723388672
2019-03-03,81.04000091552734,46.51764297485352,57.29081726074219,97.44505310058594,133.01986694335938,104.39659881591795,74.40231323242188
2019-03-10,85.61799621582031,48.41404724121094,59.30002975463867,97.05086517333984,137.7807159423828,109.49785614013672,74.4645004272461
2019-03-17,88.2385025024414,48.5112533569336,60.164398193359375,98.11080932617188,135.51617431640625,110.5748062133789,74.66891479492188
2019-03-24,89.0374984741211,48.55986404418945,58.631954193115234,100.58987426757812,137.5820770263672,111.41556549072266,74.74888610839844
2019-03-31,91.86399841308594,48.65707015991211,60.35371017456055,101.5008773803711,142.6343231201172,113.25767517089844,74.53558349609375
2019-04-07,92.15299987792967,43.74762725830078,60.91567611694336,101.71112060546876,143.9652099609375,114.25904083251952,74.64557647705078
2019-04-14,93.08450317382812,45.448917388916016,61.84929275512695,102.45571899414062,144.93199157714844,116.545166015625,74.6900863647461
2019-04-21,97.53150177001952,46.5182991027832,63.64030075073242,109.64761352539062,126.9147720336914,122.70448303222656,74.8592758178711
2019-04-28,98.1230010986328,51.03889083862305,59.26266860961914,106.72178649902344,122.6438980102539,121.76923370361328,74.67227935791016
2019-05-05,94.4990005493164,49.24038696289063,58.17112350463867,111.14554595947266,116.44617462158205,120.09717559814452,74.94485473632812
2019-05-12,93.4499969482422,48.60847854614258,58.2279167175293,112.91500854492188,111.96338653564452,120.98518371582033,75.0608139038086
2019-05-19,91.16400146484376,45.93501663208008,56.7248649597168,114.04505920410156,109.9769287109375,119.69784545898438,75.1321792602539
2019-05-26,88.75350189208984,45.88639450073242,55.12516784667969,116.23405456542967,106.68394470214844,117.27052307128906,75.42654418945312
2019-06-02,90.20149993896484,48.5112533569336,53.22555160522461,121.56304931640624,111.2651596069336,124.59044647216795,75.43543243408203
2019-06-09,93.4834976196289,49.72646331787109,54.11881256103516,121.83609008789062,111.31861114501952,125.58604431152344,75.60436248779297
2019-06-16,95.56500244140624,50.941680908203125,56.06526184082031,120.78790283203124,115.76629638671876,129.87179565429688,75.73844909667969
2019-06-23,94.68150329589844,51.03889083862305,53.9444465637207,118.05733489990234,115.75958251953124,127.01774597167967,75.7741928100586
2019-06-30,97.14550018310548,51.088016510009766,56.42893981933594,121.7832260131836,114.86474609375,129.95713806152344,75.49713897705078
2019-07-07,100.5500030517578,50.45550155639648,57.060150146484375,120.82315063476562,115.75958251953124,131.70175170898438,75.68112182617188
2019-07-14,98.22599792480467,48.849884033203125,56.373146057128906,127.87857818603516,115.27208709716795,129.5399169921875,75.75272369384766
2019-07-21,97.15249633789062,51.13667297363281,62.03611755371094,134.74903869628906,116.18701934814452,134.0153350830078,75.72586822509766
2019-07-28,91.16200256347656,48.6552619934082,59.599945068359375,133.98275756835938,113.89637756347656,129.80540466308594,75.82438659667969
2019-08-04,90.37899780273438,44.51955795288086,59.23028564453125,136.95108032226562,109.16824340820312,130.57342529296875,76.08462524414062
2019-08-11,89.62850189208984,42.76796722412109,58.747535705566406,136.9158935546875,107.85263061523438,129.07533264160156,76.32685089111328
2019-08-18,87.48100280761719,38.77824020385742,57.47066879272461,138.31640625,105.03185272216795,126.89847564697266,76.31785583496094
2019-08-25,88.81449890136719,40.14059448242188,59.31148910522461,140.27662658691406,108.98777770996094,131.15090942382812,76.31785583496094
2019-09-01,91.67549896240234,42.37872695922852,60.098140716552734,140.71922302246094,110.48390197753906,132.3306121826172,76.14747619628906
2019-09-08,91.96700286865234,45.44400024414063,61.77755355834961,131.50494384765625,115.53838348388672,130.63722229003906,75.92790222167969
2019-09-15,89.70800018310547,45.63926315307617,61.26989364624024,136.2581024169922,112.38440704345705,132.654052734375,76.07166290283203
2019-09-22,86.27249908447266,44.03190994262695,61.07609558105469,136.11648559570312,110.8815460205078,131.0272979736328,76.17949676513672
2019-09-29,86.98249816894531,41.742637634277344,60.32929992675781,139.41802978515625,105.01162719726562,131.39830017089844,76.4131088256836
2019-10-06,86.59600067138672,42.862911224365234,60.56594467163086,137.47071838378906,106.54817199707033,132.88235473632812,76.29190826416016
2019-10-13,87.87550354003906,43.64223861694336,61.99576187133789,135.48802185058594,109.91781616210938,130.72286987304688,76.34590911865234
2019-10-20,88.06649780273438,43.83707809448242,62.98666763305664,126.84911346435548,111.93284606933594,133.88128662109375,76.282958984375
2019-10-27,89.5719985961914,50.55876922607422,63.38272857666016,126.63664245605467,114.62859344482422,136.7257843017578,76.282958984375
2019-11-03,89.29399871826172,56.1114501953125,65.2136001586914,124.77788543701172,116.69078826904295,138.8567352294922,76.26460266113281
2019-11-10,86.97450256347656,56.1114501953125,66.43616485595703,129.0088653564453,115.83490753173828,142.67161560058594,76.37281036376953
2019-11-17,87.28600311279297,56.25757598876953,64.44987487792969,129.97364807128906,112.95050048828124,142.31005859375,76.39083862304688
2019-11-24,90.04000091552734,54.89375305175781,64.96897888183594,131.8253936767578,115.40343475341795,144.50302124023438,76.41786193847656
2019-12-01,87.58000183105469,54.06571960449219,66.72760009765625,132.79518127441406,116.55904388427734,144.85623168945312,76.28270721435547
2019-12-08,88.0469970703125,55.23471832275391,67.10025787353516,130.9267120361328,114.73729705810548,147.5099334716797,76.4485855102539
2019-12-15,89.32499694824219,53.72476959228516,67.31696319580078,131.1847381591797,119.21015167236328,150.25912475585938,76.32215118408203
2019-12-22,93.48999786376952,54.50475311279297,67.48735809326172,131.34490966796875,120.49488067626952,151.7386932373047,76.51826477050781
